TranscriptID	TranscriptAbundance	GeneAbundance
NM_138769	139.253	139.253
chr1:28995243-29041385.1	14.0266	14.0266
chr1:115110182-115124265.2	9.5721	42.2965
chr1:115110182-115124265.4	7.2295	42.2965
NM_005872	25.4949	42.2965
chr17:58755171-59470198.1	6.473	6.473
chr4:88843339-88852526.3	120.3843	238.6381
chr4:88843339-88852526.5	118.2537	238.6381
chr18:59273887-59274083.1	1.0717	1.0717
NM_153236	0.0	0.0
chr20:43538702-43567962.3	33.7798	33.7798
NM_004356	324.9854	324.9854
NM_001040280	0.4444	7.9987
NM_004233	7.5544	7.9987
NM_002231	7.5391	7.5391
NM_175862	0.0622	0.0622
NM_012423	5509.8703	5509.8703
NM_001707	32.4346	32.4346
NM_001171136	33.7558	33.7558
NM_004331	16.6001	16.6001
NM_001143667	15.787	21.5172
NM_021211	5.7303	21.5172
NM_001018837	13.5793	118.7681
NM_006118	105.1889	118.7681
NM_005227	32.7051	32.7051
NM_004952	16.38	16.38
NM_004428	4.2671	5.6115
NM_182685	1.3443	5.6115
NM_013264	10.3469	10.3469
NM_004931	0.6011	0.6011
chrX:48367370-48379202.2	8.4797	15.3901
chrX:48367370-48379202.1	6.9104	15.3901
NM_024572	10.23	10.23
chr13:51286758-51417885.1	3.5988	3.5988
NM_052917	1.4715	4.7779
chr2:154728425-155310488.3	3.3064	4.7779
NM_022087	15.335	15.335
NM_001263	6.3535	6.3535
NM_003818	27.9661	27.9661
NM_002119	28.8101	28.8101
chr13:31437715-31470602.3	5.5999	31.6651
chr13:31437715-31470602.6	26.0652	31.6651
NM_145046	0.1818	0.1818
NM_012208	15.59	15.59
chr1:109419602-109506111.2	10.2344	10.2344
NM_020860	4.1802	4.1802
NM_018153	8.3602	16.1061
chr2:69240275-69476457.3	7.746	16.1061
NM_005569	28.5894	28.5894
NM_207310	12.0223	12.0223
chr2:132285491-132291237.3	4.6612	21.7024
NM_138770	17.0411	21.7024
NM_002314	119.9989	119.9989
chr2:210288770-210598834.1	3.7765	3.7765
chr9:33534505-33536875.1	3.4136	3.4136
NM_033063	0.5982	0.5982
NM_003980	31.0812	31.0812
NM_003214	35.4598	35.4598
chr11:12695968-12966283.2	3.7152	3.7152
chr4:156263813-156298122.13	2.9605	4.6096
chr4:156263813-156298122.22	1.6491	4.6096
NM_003213	79.8202	92.1008
NM_201441	12.2806	92.1008
NM_024310	17.5336	17.5336
NM_024613	2.6586	2.6586
NM_015971	27.6579	98.7803
chr17:73232694-73267303.11	71.1224	98.7803
NM_000465	6.5353	7.9396
chr2:215593274-215674428.2	1.4044	7.9396
NM_080649	60.4784	448.6923
NM_080648	0.0	448.6923
NM_001641	388.2139	448.6923
NM_014481	28.6404	35.6632
chrX:55026779-55034211.1	7.0228	35.6632
NM_001122752	3.8104	3.8104
chr10:127585107-127698159.4	0.247	0.6807
NM_145235	0.1485	0.6807
chr10:127585107-127698159.1	0.2852	0.6807
NM_014763	8.1533	8.1533
NM_016556	28.7347	28.7347
NM_145808	38.85	38.85
NR_024575	138.2634	261.8559
NM_001144942	3.8692	261.8559
NM_001142624	20.6455	261.8559
NM_001144943	28.6821	261.8559
NM_031934	70.3957	261.8559
chr2:128145887-128146456.2	3.1386	4.9771
chr2:128145887-128146456.1	1.8385	4.9771
chr7:142499111-142500186.1	29.2936	36.1649
chr7:142499111-142500186.2	6.8713	36.1649
NM_182515	3.0839	9.0985
chr19:21264952-21307881.3	6.0147	9.0985
NM_017872	13.8925	13.8925
NM_022160	2.1434	2.1434
chrX:84498996-84528366.22	0.7145	9.4565
chrX:84498996-84528366.23	2.4238	9.4565
NM_021998	6.1949	9.4565
chrX:84498996-84528366.4	0.1234	9.4565
NM_001137674	1.6591	1.6591
chr1:155629233-155658791.24	4.2093	12.0333
NM_139119	5.0156	12.0333
chr1:155629233-155658791.33	2.8084	12.0333
NM_001082968	1.9183	1.9183
NM_005486	32.21	32.21
NM_001145462	3.6804	62.5903
NM_001145461	11.2677	62.5903
NM_001039671	14.9298	62.5903
NM_001039672	8.8133	62.5903
NM_001039673	20.5417	62.5903
NM_033557	2.8672	62.5903
NM_001145463	0.4901	62.5903
chr4:152330397-152584784.6	4.5533	8.9888
chr4:152330397-152584784.4	4.4356	8.9888
NM_000178	30.6081	38.6544
chr20:33516236-33543601.5	8.0462	38.6544
NM_024701	14.7012	14.7012
NM_001018136	907.0947	907.0947
NM_001017923	0.9792	0.9792
NM_001360	154.3491	155.3249
NM_001163817	0.9758	155.3249
NM_032974	1.0991	1.0991
NM_006796	31.3795	50.6601
chr18:12328943-12377275.3	19.2806	50.6601
NM_002799	297.4788	297.4788
NM_004155	52.9413	52.9413
NM_021165	0.2426	0.2426
NM_015533	18.708	18.708
NM_001173524	0.2942	8.018
NR_033393	0.364	8.018
chr1:193028551-193060904.24	5.4339	8.018
NM_004600	1.9259	8.018
chr16:75182420-75206131.2	0.633	2.9976
NM_153688	2.3646	2.9976
NR_034108	0.8729	3.1917
NR_034110	2.3188	3.1917
NM_006098	3241.6225	3241.6225
NM_020319	6.2888	6.2888
NM_198833	0.303	0.303
NM_021190	11.5045	19.9467
chr1:97187174-97280599.1	4.4346	19.9467
chr1:97187174-97280599.2	4.0076	19.9467
NM_031991	483.5695	483.5695
NM_182977	2.133	6.3319
NM_012343	4.1988	6.3319
chr3:68780916-68981711.6	2.2948	3.2909
NM_001005527	0.9961	3.2909
chr2:135596185-135676176.1	2.3924	3.4962
chr2:135596185-135676176.3	1.1038	3.4962
chr20:35380194-35402230.37	3.2604	13.0005
NM_001145318	1.0006	13.0005
NM_001145315	8.7395	13.0005
NM_000188	167.6236	167.6236
chr1:179813067-179846941.2	8.8738	8.8738
chr12:90049884-90102372.2	8.2945	9.9741
chr12:90049884-90102372.1	1.6796	9.9741
NM_001135822	241.1664	326.0702
NM_002004	0.686	326.0702
NM_001135821	84.2178	326.0702
NM_006528	9.8401	9.8401
NM_012331	5.4492	5.4492
NM_003168	96.6792	96.6792
NM_012175	6.1194	11.4953
NM_033406	5.3759	11.4953
NM_012255	75.7152	75.7152
NM_001332	5.7417	5.7417
NM_002568	956.6915	956.6915
NM_080832	0.5679	0.5679
NM_003797	22.195	22.195
NM_139078	19.1456	33.7481
NM_003668	14.6025	33.7481
chr3:50654600-50708801.1	81.9607	81.9607
NM_003477	13.5103	13.604
NM_001166158	0.0937	13.604
NM_022130	49.6892	49.6892
NM_016147	43.1358	43.1358
chr1:46505812-46598708.1	3.2657	6.3509
chr1:46505812-46598708.3	3.0852	6.3509
chr19:14199229-14201232.1	76.7147	76.7147
NM_181524	0.5977	3.3168
NM_181523	2.7191	3.3168
chr6:130465462-130544099.35	0.3956	0.6858
NM_001017373	0.2902	0.6858
NR_033384	3.7944	105.7081
NM_000925	101.9138	105.7081
chr10:76871392-76941880.2	3.022	6.4845
NM_001174156	3.4625	6.4845
chr3:123304641-123330081.1	2.495	4.9891
chr3:123304641-123330081.2	2.4941	4.9891
NM_031446	12.0965	20.0127
chr18:33552587-33559240.1	7.9163	20.0127
NM_024805	8.4242	8.4242
NM_015213	23.3516	23.3516
chr17:43238263-43247406.2	8.6205	8.6205
chr21:24736515-24744648.3	7.7461	10.0711
chr21:24736515-24744648.5	2.3249	10.0711
chr19:58111252-58119637.2	3.6524	3.6524
chrX:100870113-100872991.22	6.537	12.4622
NR_033669	1.6539	12.4622
NM_019007	4.2712	12.4622
NM_001031692	1.7482	1.7482
NM_014665	15.6434	15.6434
NM_018139	13.8148	17.5429
NM_001083908	3.7281	17.5429
NM_021160	35.0432	35.0432
chr12:47062907-47063101.1	3.5598	3.5598
NM_004640	33.4674	518.1045
chr6:31496738-31510225.1	457.0548	518.1045
NM_080598	27.5823	518.1045
NM_017970	4.2085	4.2085
NM_001127458	0.0	12.7557
NM_019095	12.7557	12.7557
NM_001142703	0.4236	9.0141
NM_198947	8.5904	9.0141
NM_004483	70.2775	70.2775
NM_002866	15.1995	15.1995
NM_025139	5.243	14.9899
chr2:232063341-232220509.5	3.6619	14.9899
chr2:232063341-232220509.4	6.085	14.9899
NM_006123	4.3628	12.0904
NM_000202	7.7276	12.0904
chr12:93937081-93938846.1	1.2957	1.2957
NM_000998	5081.2591	5081.2591
NM_024585	17.9734	17.9734
NM_004969	10.147	10.147
NM_138414	17.1517	21.413
chr16:28565248-28603110.2	4.2613	21.413
chr2:97749323-97760582.1	33.4678	59.884
NM_199336	26.4162	59.884
NM_213607	2.5869	2.5869
NM_080667	15.1555	15.1555
NM_001195200	0.3267	16.9893
NM_174923	16.6626	16.9893
NM_021927	11.2404	11.2404
NM_032558	23.1741	23.1741
NM_006230	208.4385	244.4681
NM_001127218	36.0295	244.4681
NM_006591	14.5686	14.5686
NM_021173	24.3391	37.6132
chr11:67085309-67159158.8	13.2741	37.6132
NM_001001330	6.1589	6.1589
chr5:137774775-137782657.26	50.8285	50.8285
NM_005669	22.0929	22.0929
NM_025232	36.0506	36.0506
chr22:21827288-21871780.23	38.1167	38.1167
NM_138393	28.4032	28.4032
NM_177405	26.5264	26.5264
chr17:34958024-34988001.2	2.8901	14.1469
NM_024864	11.2569	14.1469
NM_173829	5.9533	5.9533
chr22:17618410-17646334.2	23.7579	75.0776
chr22:17618410-17646334.1	17.6184	75.0776
chr22:17618410-17646334.5	33.7013	75.0776
NM_152522	20.8234	20.8837
NR_024526	0.0604	20.8837
NM_006407	14.6212	14.6212
NM_018694	7.6072	145.5083
chr12:123464879-123467461.20	121.8458	145.5083
NM_001002251	0.0	145.5083
NM_001002252	16.0554	145.5083
NM_016638	0.0	145.5083
NM_015161	95.7369	95.7369
chr15:78857861-78913637.5	10.6284	12.9186
NM_000745	2.2903	12.9186
chr5:108083522-108523373.1	1.2243	1.2243
chr16:2255449-2261011.8	42.819	117.0488
NM_022372	74.2298	117.0488
NM_017581	0.9415	0.9415
NM_017452	69.3117	69.3117
NM_001164381	5.8094	16.7918
chr8:74332605-74659943.19	5.9197	16.7918
NM_001164385	5.0627	16.7918
NM_002166	48.4889	48.4889
NM_002167	257.3957	257.3957
NM_002165	200.1085	200.1085
chr17:7485849-7486217.2	5.1709	12.3977
chr17:7485849-7486217.1	7.2268	12.3977
NM_016287	18.7938	40.0312
chr1:21069170-21113687.9	21.2374	40.0312
NM_145301	7.8864	7.8864
NM_001275	62.5623	62.5623
NM_001819	2.7158	2.7158
NM_016078	9.9721	12.2394
chr17:18684581-18710026.1	2.2673	12.2394
NM_033028	15.7074	15.7074
NM_002444	127.3632	127.3632
NM_006455	22.1416	22.1416
NM_001134418	27.5448	45.7056
NM_018192	18.1609	45.7056
chrY:21094586-21239302.6	1.2218	1.2218
NM_002022	0.6871	1.5367
chr1:171283485-171311222.2	0.8496	1.5367
NM_005080	102.2764	102.2764
chr20:3088219-3140540.6	14.0333	14.0333
NM_198798	3.1836	4.1744
NM_022096	0.9908	4.1744
NM_198276	0.6246	0.6246
NM_017429	0.1927	0.1927
NM_032890	2.3901	2.3901
NM_023075	9.011	9.011
NR_033688	39.6739	45.2542
NM_012392	5.5803	45.2542
NM_001035235	40.8533	40.8533
NM_031490	7.781	7.781
NM_002608	4.6922	4.6922
NM_004793	135.7759	135.7759
chr11:103777914-104035027.2	0.5272	1.7146
NM_033135	1.1874	1.7146
NM_005513	25.4372	47.324
chr3:120461557-120501915.1	21.8868	47.324
NM_002095	22.9837	22.9837
NM_001126059	181.9429	203.64
NM_001126058	21.6972	203.64
NM_145720	1.2819	1.2819
NM_001269	51.2015	108.0698
NM_001048195	18.9327	108.0698
NR_030725	37.9356	108.0698
NM_080650	7.0346	7.0346
NM_145207	2.2239	2.2239
NM_018393	5.4922	6.9513
chr11:33060962-33095108.2	1.4591	6.9513
NM_012062	11.8637	22.0502
NM_005690	0.4768	22.0502
NM_012063	9.7098	22.0502
chr12:51442083-51454206.3	17.8255	34.0847
NM_015416	16.2592	34.0847
NM_014064	90.928	90.928
NM_000803	0.0	0.0
NM_001143679	6.3222	42.9048
NM_015917	36.5826	42.9048
chr19:46800304-46846689.1	13.9814	13.9814
NM_001171887	1.9855	15.4291
NM_001171888	11.1101	15.4291
NM_015633	2.3335	15.4291
NM_002486	19.8009	19.8009
NM_007362	49.8761	52.842
NM_001042540	2.966	52.842
chr17:27030533-27038872.6	8.2501	17.6854
chr17:27030533-27038872.4	4.8891	17.6854
chr17:27030533-27038872.3	4.5463	17.6854
NM_004048	79.8546	169.5944
chr15:45003684-45010356.1	89.7398	169.5944
NM_003129	63.083	63.083
chr10:17631959-17659373.8	3.9858	9.2181
NM_014241	2.6434	9.2181
chr10:17631959-17659373.4	2.5889	9.2181
NM_198402	10.9338	10.9338
NM_004863	8.6848	8.6848
NM_018327	0.114	0.114
NM_006415	24.6777	25.6554
NM_178324	0.9777	25.6554
NR_003256	8.9296	34.93
chr14:74751979-74769767.5	6.0748	34.93
NM_005050	12.4364	34.93
chr14:74751979-74769767.2	7.4892	34.93
NM_012116	17.4348	22.3098
chr19:45281125-45303902.18	4.875	22.3098
chr3:105377109-105588180.2	7.0112	10.2365
chr3:105377109-105588180.4	3.2253	10.2365
NM_003425	4.7409	4.7409
NM_017807	27.9946	27.9946
NM_003423	2.5986	2.5986
NM_153380	0.7868	1.7961
NM_007130	1.0093	1.7961
chr21:15985234-15988296.1	0.9569	0.9569
NM_001166621	11.2083	176.9054
NM_021210	165.6971	176.9054
NM_014408	57.3032	57.3032
chrX:13730360-13752754.1	12.7185	14.9036
NM_014563	2.1851	14.9036
NM_001042462	181.4654	181.4654
NM_016146	67.0161	67.0161
NM_001188	53.8822	53.8822
chr17:32486134-32488443.2	1.1362	2.7321
chr17:32486134-32488443.3	1.5959	2.7321
NM_015634	20.4268	20.4268
chr3:9987225-9994078.1	6.2477	6.2477
NM_183075	3.0733	3.0733
NM_178191	9.9932	335.4701
NM_016311	325.4769	335.4701
NM_020447	25.9384	25.9384
NM_032564	5.0447	5.0447
NM_001128591	55.2721	55.2721
NM_003720	43.9796	43.9796
chr18:12703063-12725737.2	11.4772	51.4876
NM_020232	40.0104	51.4876
NM_001134340	48.562	56.6673
NM_032302	8.1052	56.6673
NR_027460	5.4692	5.4692
chr16:21807950-21830495.12	2.4306	5.6454
chr16:21807950-21830495.4	3.2148	5.6454
NM_032160	3.8492	3.8492
NM_004792	34.5606	34.5606
NM_016407	44.8454	44.8454
NM_001059	0.2595	0.2595
chr19:58826402-58838188.1	34.4258	34.4258
NM_014473	33.2105	33.2105
NM_005038	15.678	42.5476
chr4:159630279-159644552.3	26.8697	42.5476
NM_007257	3.0548	3.0548
chr21:45906113-45913648.1	15.5784	15.5784
NM_001040011	13.96	27.9878
chr9:131038424-131051267.1	14.0278	27.9878
chr1:67873494-67896123.7	476.0311	535.9789
NM_001018068	59.9478	535.9789
NM_001018069	0.0	535.9789
NM_015640	0.0	535.9789
NM_001018067	0.0	535.9789
NM_020727	3.1796	3.1796
chr15:25244225-25264173.1	18.0444	18.0444
NM_144654	0.596	27.5327
NM_001048265	26.9367	27.5327
NM_016390	57.6251	57.6251
NM_019104	11.4529	11.4529
NM_006190	20.6264	20.6264
NM_016013	13.2337	13.2337
NM_199069	21.6876	21.6876
NM_174889	47.188	58.6958
chr5:60240955-60448863.2	11.5078	58.6958
chr1:118406107-118472302.2	2.9782	5.0083
NM_017686	1.2172	5.0083
chr1:118406107-118472302.4	0.8129	5.0083
NM_018972	10.7267	10.7267
NM_003462	9.8896	9.8896
NM_001173482	0.2849	9.4005
NM_016302	9.1156	9.4005
NR_002323	44.0261	44.0261
NM_001017390	16.1307	40.499
NM_080752	6.074	6.074
NM_001055	1.0092	1.1319
NM_177534	0.1227	1.1319
NM_177552	15.1042	39.6796
chr9:33504534-33511164.4	2.771	2.771
NM_012189	3.7417	10.3508
chr18:21718954-21741860.18	3.8637	10.3508
NM_153769	2.7454	10.3508
NM_212471	5.3698	41.4227
NM_002734	36.0529	41.4227
NM_001164758	58.4423	58.4423
NM_020150	37.2762	37.2762
NM_016103	3.7668	3.7668
NM_019107	111.7313	111.7313
NM_003634	309.0938	309.0938
NM_001128631	41.5905	41.5905
NM_032339	67.5141	67.5141
chr5:2746280-2751769.1	6.8107	40.1439
chr5:2746280-2751769.3	33.3332	40.1439
NM_015891	9.3515	9.3515
NM_044472	0.6556	130.7538
NM_001791	130.0982	130.7538
NM_018161	37.1709	37.1709
NR_028361	0.1715	0.2311
chr6:33551475-33561115.4	0.0596	0.2311
NM_005483	102.6881	102.6881
chr11:767223-777487.1	51.0508	51.0508
NM_005441	27.9001	27.9001
NM_018688	19.9616	19.9616
NM_001193315	16.5372	17.2594
NM_001193316	0.7222	17.2594
NM_003702	0.2928	0.2928
NM_016433	17.2618	17.2618
NM_152562	6.6532	11.5246
chr8:25316512-25365425.2	4.8714	11.5246
NM_031299	44.8353	44.8353
chr14:75230068-75304012.3	14.1309	28.0736
chr14:75230068-75304012.6	13.9427	28.0736
NM_031942	19.234	46.6053
NM_145810	27.3713	46.6053
NM_017955	59.0986	60.3561
NM_145701	1.2575	60.3561
NM_080668	94.3481	94.3481
chr6:25993146-25998130.1	1.1127	1.1127
NM_001001563	97.2143	97.2143
NM_000381	9.1597	13.4502
NM_001193280	0.1973	13.4502
chrX:10413349-10851809.19	4.0932	13.4502
NM_001131019	0.2016	0.3294
chr17:42982992-42992914.5	0.1279	0.3294
NM_021214	15.8478	15.8478
NM_032306	70.5471	70.5471
NR_029435	7.3017	7.3017
NM_001024935	10.2276	21.3384
chr6:110421021-110501207.37	11.1108	21.3384
NM_199206	0.2852	7.5101
NM_004918	7.2248	7.5101
NM_148923	127.5801	127.5801
NM_030579	28.6438	28.6438
chr11:43902356-43941825.14	0.8058	4.3295
NM_139178	3.5236	4.3295
NM_002118	0.6294	1.7281
chr6:32902405-32908847.2	0.404	1.7281
chr6:32902405-32908847.1	0.6947	1.7281
NM_006120	14.5347	17.5028
chr6:32916390-32936123.4	2.9682	17.5028
NM_001018073	7.0981	132.4579
NM_004563	125.3598	132.4579
NM_152594	8.2899	8.2899
chr2:65537985-65659656.1	9.9504	9.9504
chr1:24098656-24098761.1	6.2697	12.5393
chr1:24098656-24098761.2	6.2696	12.5393
chr3:98434621-98437267.1	0.3898	0.3898
NM_030796	76.185	76.185
NM_006509	15.7479	15.7479
NM_004494	94.1131	468.1081
chr1:156711899-156722240.34	338.7303	468.1081
NM_001126051	10.7714	468.1081
NM_001126050	24.4933	468.1081
NM_005857	15.1454	15.1454
NM_032479	72.2761	72.2761
NM_016491	209.6395	209.6395
NM_023937	114.8728	114.8728
NM_016622	11.75	15.9933
NM_145644	4.2434	15.9933
chr7:42971938-42977451.3	44.9001	107.6524
NM_031903	62.7524	107.6524
NM_004891	53.2833	98.6701
NM_145330	45.3868	98.6701
NM_145212	14.8364	45.976
chr2:99797577-99814088.3	31.1397	45.976
NM_005048	0.3081	0.3081
NM_032478	92.6834	92.6834
NM_017446	37.4497	37.4497
NM_002257	4.1476	4.1476
NM_001006605	2.6328	2.6328
NM_001012964	2.5171	2.5171
NM_005046	0.3781	1.4022
chr19:51499263-51504958.2	1.0241	1.4022
chr19:51499263-51504958.3	2.6937	2.6937
chr18:214521-268059.3	10.8484	27.882
NM_005131	7.3516	27.882
chr18:214521-268059.6	4.816	27.882
chr18:214521-268059.5	4.8659	27.882
NM_025075	36.7266	36.7266
NM_024339	137.7462	137.7462
NM_001002877	7.885	35.485
NM_001002878	9.0907	35.485
NM_001002879	6.0723	35.485
NM_003678	12.437	35.485
NM_005782	189.1253	189.1253
NM_001136499	2.5692	2.5692
NM_017821	0.8838	0.8838
chr19:53837001-53858122.1	1.6654	1.6654
chr19:9868150-9879410.1	1.7481	1.7481
NM_025193	3.6596	5.2336
chr16:30996518-31000473.2	1.574	5.2336
NM_005667	2.7856	2.7856
NM_007261	0.8228	0.8228
NM_002532	40.8141	40.8141
NM_006710	20.7901	21.8603
NM_198189	1.0702	21.8603
chr15:91498105-91506353.36	6.161	20.9931
NM_001017919	10.4668	20.9931
chr15:91498105-91506353.34	4.3653	20.9931
chr17:38278789-38293040.4	15.9022	34.748
NM_001012241	18.8458	34.748
NM_015460	1.1172	1.1172
NM_078628	1.4632	6.8424
NM_006800	3.1291	6.8424
NM_078629	2.2501	6.8424
NM_001143887	4.9627	14.2262
NM_004236	9.2635	14.2262
NM_003653	62.5808	62.5808
chr17:42785975-42829636.7	18.8154	18.8154
NM_006833	131.4529	131.4529
NM_024844	58.9283	58.9283
NM_016129	24.7356	24.7356
chr8:67955317-67974562.11	10.1176	48.7158
NM_006837	38.5982	48.7158
NM_152758	12.0158	28.6244
chr8:64081120-64125345.3	16.6086	28.6244
chr1:161136180-161141010.3	8.9435	33.115
NM_000309	2.3498	33.115
chr1:161136180-161141010.7	8.482	33.115
NM_001122764	13.3396	33.115
NM_017798	40.3871	58.9246
chr20:61826783-61847538.4	18.5375	58.9246
NM_152457	1.5303	1.5303
NM_144594	0.569	0.569
NM_182524	2.0928	2.0928
chr12:3918026-3982608.1	0.5556	3.9038
chr12:3918026-3982608.3	1.651	3.9038
NM_020367	1.6973	3.9038
NM_005378	116.8702	116.8702
chr12:70345955-70346578.1	1.1318	1.1318
NM_001145640	7.4707	26.5382
NR_027149	19.0675	26.5382
NM_001064	1257.8028	1257.8028
NM_007146	16.8527	16.8527
NM_016231	16.1189	16.1189
chr3:100211462-100296285.9	4.4619	11.9702
chr3:100211462-100296285.8	4.4036	11.9702
NM_018004	3.1047	11.9702
NM_020726	16.5828	58.1852
chr5:65018022-65125109.2	41.6024	58.1852
NM_198038	1.9721	25.2878
NM_024047	23.3157	25.2878
NM_000108	22.0052	22.0052
NM_198953	37.9415	131.5565
NM_198954	6.4234	131.5565
NM_002452	74.8073	131.5565
NM_198950	12.3844	131.5565
NM_147173	22.6683	22.6683
NM_006703	44.814	44.814
NM_019094	18.2044	18.2044
NM_014142	94.69	94.69
NM_198041	16.1436	21.7269
NM_007083	0.0	21.7269
chr4:123747862-123844123.5	5.5833	21.7269
NR_024154	2.2542	7.2794
NM_001105663	5.0252	7.2794
NM_206926	102.0473	102.9892
chr1:26126666-26144713.1	0.9418	102.9892
NM_003258	126.7176	126.7176
NM_000784	11.5629	11.5629
chr15:100106132-100256627.5	5.4733	8.2828
chr15:100106132-100256627.3	2.8095	8.2828
NM_023935	50.8307	50.8307
NM_032875	1.8662	1.8662
NM_153686	5.2927	5.2927
NM_003142	150.6798	150.6798
NM_015655	4.635	4.635
chr20:45129708-45142194.1	2.4386	11.7666
NM_018102	6.6557	11.7666
chr20:45129708-45142194.3	1.818	11.7666
chr20:45129708-45142194.5	0.8543	11.7666
chr19:15337730-15344217.10	32.3687	49.2116
NM_024794	16.8428	49.2116
NM_002405	1.9911	1.9911
chr19:14800869-14831770.1	3.4342	3.4342
NM_014487	22.3766	22.3766
NM_001079906	0.2711	19.5542
NM_018555	19.283	19.5542
NM_031271	2.2971	2.2971
NM_001004	3372.5547	3372.5547
NM_001003	8145.1054	8145.1054
NM_053275	2813.0232	5154.6028
NM_001002	2341.5796	5154.6028
chr9:103064358-103115259.21	11.7399	42.2306
NM_017746	30.4907	42.2306
chr12:104160691-104162584.1	1.4028	1.4028
NM_052953	1.0199	1.0199
NM_007265	25.0376	25.0376
NM_203458	2.5592	2.5592
NR_023314	1.9181	24.3737
NM_024328	11.3001	24.3737
NM_001126339	11.1555	24.3737
chr8:9757573-9760839.10	14.3888	30.339
NR_024281	0.0	30.339
chr8:9757573-9760839.8	15.9502	30.339
NM_006383	64.9593	64.9593
NM_019080	4.3994	4.3994
NM_021970	4.4958	4.8992
NR_024170	0.4033	4.8992
NM_006384	70.2204	70.2204
NM_199298	36.5976	82.1247
NM_001037304	0.2352	82.1247
NM_001037305	12.6253	82.1247
NM_199297	16.5904	82.1247
NM_014174	16.0761	82.1247
chr22:25087528-25091813.1	4.8018	4.8018
NM_006179	2.9882	2.9882
NR_026973	2.5957	2.5957
NM_003359	31.6701	31.6701
NM_004046	518.0779	518.0779
chr2:114384816-114400974.1	14.762	14.762
NM_014551	7.301	60.2304
NM_152299	52.9294	60.2304
NM_173495	1.195	1.195
NM_001338	28.2813	30.9949
chr21:18885329-18965469.1	2.7136	30.9949
chr14:96830262-96831046.2	16.0117	26.8991
NM_016472	10.8874	26.8991
NM_004528	209.8807	209.8807
NM_080664	4.4639	4.4639
chr6:31638727-31640227.1	14.6889	21.7392
NM_021221	7.0503	21.7392
NM_030752	188.2	188.2
chr10:43084554-43133992.1	7.0915	12.6989
NM_006955	5.6074	12.6989
NM_006974	2.8222	8.153
NM_006954	5.3308	8.153
NM_030802	32.9751	32.9751
NM_173511	5.5304	5.5304
NM_152551	5.3347	5.3347
NM_001127325	241.6404	494.1581
